[DEBUG] 2020-12-08 19:43:22.761 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-08 19:43:22.779 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-08 19:43:22.797 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-08 19:43:22.964 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-08 19:43:22.971 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-08 19:43:23.420 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-08 19:43:23.421 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-08 19:43:23.437 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-08 19:43:24.118 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-08 19:43:24.184 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-08 19:43:24.186 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-12-08 19:43:24.224 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-12-08 19:43:24.302 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@46d63dbb
[DEBUG] 2020-12-08 19:43:24.307 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@46d63dbb
[DEBUG] 2020-12-08 19:43:24.307 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@46d63dbb
[DEBUG] 2020-12-08 19:43:24.308 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@23706db8
[DEBUG] 2020-12-08 19:43:24.308 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3e48d38
[DEBUG] 2020-12-08 19:43:24.309 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@5c60b0a0
[DEBUG] 2020-12-08 19:43:24.310 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@aa149ed
[DEBUG] 2020-12-08 19:43:24.310 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@aa149ed
[DEBUG] 2020-12-08 19:43:24.314 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@aa149ed
[DEBUG] 2020-12-08 19:43:24.320 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@8ee0c23
[DEBUG] 2020-12-08 19:43:24.324 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@8ee0c23
[DEBUG] 2020-12-08 19:43:24.324 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@8ee0c23
[DEBUG] 2020-12-08 19:43:24.328 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2f508f3c
[DEBUG] 2020-12-08 19:43:24.333 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2f508f3c
[DEBUG] 2020-12-08 19:43:24.334 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@2f508f3c
[DEBUG] 2020-12-08 19:43:24.337 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@ffaaaf0
[DEBUG] 2020-12-08 19:43:24.338 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@ffaaaf0
[DEBUG] 2020-12-08 19:43:24.338 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@ffaaaf0
[DEBUG] 2020-12-08 19:43:24.340 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@62d73ead
[DEBUG] 2020-12-08 19:43:24.341 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@62d73ead
[DEBUG] 2020-12-08 19:43:24.341 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@62d73ead
[DEBUG] 2020-12-08 19:43:24.342 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@73fc518f
[DEBUG] 2020-12-08 19:43:24.342 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@73fc518f
[DEBUG] 2020-12-08 19:43:24.346 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@73fc518f
[DEBUG] 2020-12-08 19:43:24.353 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@2cc03cd1
[DEBUG] 2020-12-08 19:43:24.358 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@2cc03cd1
[DEBUG] 2020-12-08 19:43:24.360 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@2cc03cd1
[DEBUG] 2020-12-08 19:43:24.361 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@21e20ad5
[DEBUG] 2020-12-08 19:43:24.373 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@21e20ad5
[DEBUG] 2020-12-08 19:43:24.376 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@2650f79
[DEBUG] 2020-12-08 19:43:24.377 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@2650f79
[DEBUG] 2020-12-08 19:43:24.378 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@7a0f244f
[DEBUG] 2020-12-08 19:43:24.382 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@7a0f244f
[DEBUG] 2020-12-08 19:43:24.383 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@4defd42
[DEBUG] 2020-12-08 19:43:24.384 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@54657dd2
[DEBUG] 2020-12-08 19:43:24.390 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@2aa6311a
[DEBUG] 2020-12-08 19:43:24.391 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@2aa6311a
[DEBUG] 2020-12-08 19:43:24.391 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@2d0ecb24
[DEBUG] 2020-12-08 19:43:24.392 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@2d0ecb24
[DEBUG] 2020-12-08 19:43:24.402 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@7be3a9ce
[DEBUG] 2020-12-08 19:43:24.402 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@7be3a9ce
[DEBUG] 2020-12-08 19:43:24.407 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@2b59501e
[DEBUG] 2020-12-08 19:43:24.408 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@2b59501e
[DEBUG] 2020-12-08 19:43:24.409 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@153cd6bb
[DEBUG] 2020-12-08 19:43:24.409 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@153cd6bb
[DEBUG] 2020-12-08 19:43:24.414 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@6428591a
[DEBUG] 2020-12-08 19:43:24.417 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@6428591a
[DEBUG] 2020-12-08 19:43:24.419 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1d540566
[DEBUG] 2020-12-08 19:43:24.419 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1d540566
[DEBUG] 2020-12-08 19:43:24.424 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@28c86134
[DEBUG] 2020-12-08 19:43:24.426 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@28c86134
[DEBUG] 2020-12-08 19:43:24.431 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7be71476
[DEBUG] 2020-12-08 19:43:24.431 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7be71476
[DEBUG] 2020-12-08 19:43:24.433 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@67fc2aad
[DEBUG] 2020-12-08 19:43:24.433 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@67fc2aad
[DEBUG] 2020-12-08 19:43:24.439 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@39fa8ad2
[DEBUG] 2020-12-08 19:43:24.439 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@39fa8ad2
[DEBUG] 2020-12-08 19:43:24.440 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@33a3c44a
[DEBUG] 2020-12-08 19:43:24.442 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@33a3c44a
[DEBUG] 2020-12-08 19:43:24.443 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@33a3c44a
[DEBUG] 2020-12-08 19:43:24.446 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@93f432e
[DEBUG] 2020-12-08 19:43:24.449 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@58cf8f94
[DEBUG] 2020-12-08 19:43:24.458 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@58cf8f94
[DEBUG] 2020-12-08 19:43:24.458 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@58cf8f94
[DEBUG] 2020-12-08 19:43:24.460 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4554de02
[DEBUG] 2020-12-08 19:43:24.462 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@58496c97
[DEBUG] 2020-12-08 19:43:24.466 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@58496c97
[DEBUG] 2020-12-08 19:43:24.469 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6ecab872
[DEBUG] 2020-12-08 19:43:24.469 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6ecab872
[DEBUG] 2020-12-08 19:43:24.471 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@6d025d1d
[DEBUG] 2020-12-08 19:43:24.471 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@6d025d1d
[DEBUG] 2020-12-08 19:43:24.474 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@7479b626
[DEBUG] 2020-12-08 19:43:24.475 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@7479b626
[DEBUG] 2020-12-08 19:43:24.476 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@17a703f5
[DEBUG] 2020-12-08 19:43:24.476 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@17a703f5
