[DEBUG] 2020-10-04 14:32:26.268 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-10-04 14:32:26.290 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-10-04 14:32:26.314 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-10-04 14:32:26.683 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-10-04 14:32:26.698 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-10-04 14:32:27.510 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-10-04 14:32:27.514 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-10-04 14:32:27.533 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-10-04 14:32:28.561 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-10-04 14:32:28.640 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-10-04 14:32:28.650 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-10-04 14:32:28.717 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-10-04 14:32:28.791 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@58065f0c
[DEBUG] 2020-10-04 14:32:28.792 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@58065f0c
[DEBUG] 2020-10-04 14:32:28.792 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@58065f0c
[DEBUG] 2020-10-04 14:32:28.797 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@726a6b94
[DEBUG] 2020-10-04 14:32:28.797 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@1ee29c84
[DEBUG] 2020-10-04 14:32:28.798 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@69ce2f62
[DEBUG] 2020-10-04 14:32:28.799 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@720653c2
[DEBUG] 2020-10-04 14:32:28.799 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@720653c2
[DEBUG] 2020-10-04 14:32:28.799 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@720653c2
[DEBUG] 2020-10-04 14:32:28.805 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4fe01803
[DEBUG] 2020-10-04 14:32:28.808 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@4fe01803
[DEBUG] 2020-10-04 14:32:28.809 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4fe01803
[DEBUG] 2020-10-04 14:32:28.810 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@599f571f
[DEBUG] 2020-10-04 14:32:28.810 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@599f571f
[DEBUG] 2020-10-04 14:32:28.810 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@599f571f
